stock,date,price
AAPL,2011-06-01,12.34
AAPL,2011-06-02,12.361
AAPL,2011-06-03,12.266
AAPL,2011-06-06,12.073
AAPL,2011-06-07,11.859
AAPL,2011-06-08,11.866
AAPL,2011-06-09,11.839
AAPL,2011-06-10,11.639
AAPL,2011-06-13,11.664
AAPL,2011-06-14,11.873
AAPL,2011-06-15,11.67
AAPL,2011-06-16,11.613
AAPL,2011-06-17,11.438
AAPL,2011-06-20,11.261
AAPL,2011-06-21,11.618
AAPL,2011-06-22,11.522
AAPL,2011-06-23,11.83
AAPL,2011-06-24,11.655
AAPL,2011-06-27,11.859
AAPL,2011-06-28,11.974
AAPL,2011-06-29,11.93
AAPL,2011-06-30,11.988
AAPL,2011-07-01,12.259
AAPL,2011-07-05,12.48
AAPL,2011-07-06,12.563
AAPL,2011-07-07,12.757
AAPL,2011-07-08,12.847
AAPL,2011-07-11,12.643
AAPL,2011-07-12,12.634
AAPL,2011-07-13,12.786
AAPL,2011-07-14,12.778
AAPL,2011-07-15,13.033
AAPL,2011-07-18,13.35
AAPL,2011-07-19,13.459
AAPL,2011-07-20,13.818
AAPL,2011-07-21,13.832
AAPL,2011-07-22,14.046
AAPL,2011-07-25,14.232
AAPL,2011-07-26,14.408
AAPL,2011-07-27,14.021
AAPL,2011-07-28,13.994
AAPL,2011-07-29,13.946
AAPL,2011-08-01,14.17
AAPL,2011-08-02,13.89
AAPL,2011-08-03,14.02
AAPL,2011-08-04,13.478
AAPL,2011-08-05,13.344
AAPL,2011-08-08,12.615
AAPL,2011-08-09,13.358
AAPL,2011-08-10,12.989
AAPL,2011-08-11,13.346
AAPL,2011-08-12,13.464
AAPL,2011-08-15,13.693
AAPL,2011-08-16,13.589
AAPL,2011-08-17,13.587
AAPL,2011-08-18,13.073
AAPL,2011-08-19,12.715
AAPL,2011-08-22,12.73
AAPL,2011-08-23,13.343
AAPL,2011-08-24,13.435
AAPL,2011-08-25,13.347
AAPL,2011-08-26,13.699
AAPL,2011-08-29,13.928
AAPL,2011-08-30,13.928
AAPL,2011-08-31,13.744
AAPL,2011-09-01,13.608
AAPL,2011-09-02,13.359
AAPL,2011-09-06,13.562
AAPL,2011-09-07,13.712
AAPL,2011-09-08,13.719
AAPL,2011-09-09,13.481
AAPL,2011-09-12,13.569
AAPL,2011-09-13,13.736
AAPL,2011-09-14,13.904
AAPL,2011-09-15,14.034
AAPL,2011-09-16,14.304
AAPL,2011-09-19,14.701
AAPL,2011-09-20,14.766
AAPL,2011-09-21,14.719
AAPL,2011-09-22,14.351
AAPL,2011-09-23,14.439
AAPL,2011-09-26,14.399
AAPL,2011-09-27,14.259
AAPL,2011-09-28,14.179
AAPL,2011-09-29,13.949
AAPL,2011-09-30,13.619
AAPL,2011-10-03,13.379
AAPL,2011-10-04,13.304
AAPL,2011-10-05,13.509
AAPL,2011-10-06,13.478
AAPL,2011-10-07,13.207
AAPL,2011-10-10,13.886
AAPL,2011-10-11,14.296
AAPL,2011-10-12,14.364
AAPL,2011-10-13,14.587
AAPL,2011-10-14,15.071
AAPL,2011-10-17,15
AAPL,2011-10-18,15.08
AAPL,2011-10-19,14.236
AAPL,2011-10-20,14.118
AAPL,2011-10-21,14.031
AAPL,2011-10-24,14.492
AAPL,2011-10-25,14.206
AAPL,2011-10-26,14.307
AAPL,2011-10-27,14.453
AAPL,2011-10-28,14.463
AAPL,2011-10-31,14.456
AAPL,2011-11-01,14.161
AAPL,2011-11-02,14.193
AAPL,2011-11-03,14.395
AAPL,2011-11-04,14.294
AAPL,2011-11-07,14.276
AAPL,2011-11-08,14.508
AAPL,2011-11-09,14.117
AAPL,2011-11-10,13.758
AAPL,2011-11-11,13.736
AAPL,2011-11-14,13.545
AAPL,2011-11-15,13.887
AAPL,2011-11-16,13.742
AAPL,2011-11-17,13.479
AAPL,2011-11-18,13.391
AAPL,2011-11-21,13.179
AAPL,2011-11-22,13.447
AAPL,2011-11-23,13.107
AAPL,2011-11-25,12.985
AAPL,2011-11-28,13.433
AAPL,2011-11-29,13.329
AAPL,2011-11-30,13.65
AAPL,2011-12-01,13.855
AAPL,2011-12-02,13.918
AAPL,2011-12-05,14.036
AAPL,2011-12-06,13.963
AAPL,2011-12-07,13.896
AAPL,2011-12-08,13.952
AAPL,2011-12-09,14.058
AAPL,2011-12-12,13.994
AAPL,2011-12-13,13.886
AAPL,2011-12-14,13.578
AAPL,2011-12-15,13.534
AAPL,2011-12-16,13.608
AAPL,2011-12-19,13.65
AAPL,2011-12-20,14.141
AAPL,2011-12-21,14.159
AAPL,2011-12-22,14.234
AAPL,2011-12-23,14.405
AAPL,2011-12-27,14.519
AAPL,2011-12-28,14.38
AAPL,2011-12-29,14.469
AAPL,2011-12-30,14.464
AAPL,2012-01-03,14.687
AAPL,2012-01-04,14.766
AAPL,2012-01-05,14.93
AAPL,2012-01-06,15.086
AAPL,2012-01-09,15.062
AAPL,2012-01-10,15.116
AAPL,2012-01-11,15.091
AAPL,2012-01-12,15.05
AAPL,2012-01-13,14.993
AAPL,2012-01-17,15.168
AAPL,2012-01-18,15.325
AAPL,2012-01-19,15.277
AAPL,2012-01-20,15.011
AAPL,2012-01-23,15.265
AAPL,2012-01-24,15.015
AAPL,2012-01-25,15.952
AAPL,2012-01-26,15.88
AAPL,2012-01-27,15.974
AAPL,2012-01-30,16.179
AAPL,2012-01-31,16.303
AAPL,2012-02-01,16.293
AAPL,2012-02-02,16.254
AAPL,2012-02-03,16.417
AAPL,2012-02-06,16.57
AAPL,2012-02-07,16.744
AAPL,2012-02-08,17.024
AAPL,2012-02-09,17.613
AAPL,2012-02-10,17.622
AAPL,2012-02-13,17.95
AAPL,2012-02-14,18.195
AAPL,2012-02-15,17.774
AAPL,2012-02-16,17.936
AAPL,2012-02-17,17.933
AAPL,2012-02-21,18.388
AAPL,2012-02-22,18.323
AAPL,2012-02-23,18.443
AAPL,2012-02-24,18.658
AAPL,2012-02-27,18.777
AAPL,2012-02-28,19.122
AAPL,2012-02-29,19.373
AAPL,2012-03-01,19.445
AAPL,2012-03-02,19.471
AAPL,2012-03-05,19.041
AAPL,2012-03-06,18.938
AAPL,2012-03-07,18.953
AAPL,2012-03-08,19.357
AAPL,2012-03-09,19.47
AAPL,2012-03-12,19.714
AAPL,2012-03-13,20.289
AAPL,2012-03-14,21.056
AAPL,2012-03-15,20.913
AAPL,2012-03-16,20.913
AAPL,2012-03-19,21.468
AAPL,2012-03-20,21.641
AAPL,2012-03-21,21.518
AAPL,2012-03-22,21.405
AAPL,2012-03-23,21.287
AAPL,2012-03-26,21.678
AAPL,2012-03-27,21.946
AAPL,2012-03-28,22.058
AAPL,2012-03-29,21.781
AAPL,2012-03-30,21.412
AAPL,2012-04-02,22.094
AAPL,2012-04-03,22.476
AAPL,2012-04-04,22.297
AAPL,2012-04-05,22.631
AAPL,2012-04-09,22.723
AAPL,2012-04-10,22.444
AAPL,2012-04-11,22.364
AAPL,2012-04-12,22.242
AAPL,2012-04-13,21.615
AAPL,2012-04-16,20.719
AAPL,2012-04-17,21.775
AAPL,2012-04-18,21.726
AAPL,2012-04-19,20.98
AAPL,2012-04-20,20.464
AAPL,2012-04-23,20.418
AAPL,2012-04-24,20.01
AAPL,2012-04-25,21.786
AAPL,2012-04-26,21.704
AAPL,2012-04-27,21.536
AAPL,2012-04-30,20.856
AAPL,2012-05-01,20.79
AAPL,2012-05-02,20.928
AAPL,2012-05-03,20.779
AAPL,2012-05-04,20.188
AAPL,2012-05-07,20.339
AAPL,2012-05-08,20.292
AAPL,2012-05-09,20.328
AAPL,2012-05-10,20.376
AAPL,2012-05-11,20.24
AAPL,2012-05-14,19.936
AAPL,2012-05-15,19.756
AAPL,2012-05-16,19.503
AAPL,2012-05-17,18.933
AAPL,2012-05-18,18.942
AAPL,2012-05-21,20.046
AAPL,2012-05-22,19.892
AAPL,2012-05-23,20.377
AAPL,2012-05-24,20.19
AAPL,2012-05-25,20.082
AAPL,2012-05-29,20.438
AAPL,2012-05-30,20.685
AAPL,2012-05-31,20.633
AAPL,2012-06-01,20.035
AAPL,2012-06-04,20.153
AAPL,2012-06-05,20.101
AAPL,2012-06-06,20.409
AAPL,2012-06-07,20.419
AAPL,2012-06-08,20.726
AAPL,2012-06-11,20.399
AAPL,2012-06-12,20.577
AAPL,2012-06-13,20.434
AAPL,2012-06-14,20.412
AAPL,2012-06-15,20.505
AAPL,2012-06-18,20.921
AAPL,2012-06-19,20.979
AAPL,2012-06-20,20.919
AAPL,2012-06-21,20.631
AAPL,2012-06-22,20.789
AAPL,2012-06-25,20.384
AAPL,2012-06-26,20.429
AAPL,2012-06-27,20.518
AAPL,2012-06-28,20.323
AAPL,2012-06-29,20.857
AAPL,2012-07-02,21.161
AAPL,2012-07-03,21.408
AAPL,2012-07-05,21.784
AAPL,2012-07-06,21.639
AAPL,2012-07-09,21.925
AAPL,2012-07-10,21.722
AAPL,2012-07-11,21.587
AAPL,2012-07-12,21.389
AAPL,2012-07-13,21.606
AAPL,2012-07-16,21.675
AAPL,2012-07-17,21.676
AAPL,2012-07-18,21.652
AAPL,2012-07-19,21.94
AAPL,2012-07-20,21.582
AAPL,2012-07-23,21.565
AAPL,2012-07-24,21.461
AAPL,2012-07-25,20.535
AAPL,2012-07-26,20.531
AAPL,2012-07-27,20.899
AAPL,2012-07-30,21.251
AAPL,2012-07-31,21.813
AAPL,2012-08-01,21.672
AAPL,2012-08-02,21.707
AAPL,2012-08-03,21.989
AAPL,2012-08-06,22.234
AAPL,2012-08-07,22.176
AAPL,2012-08-08,22.138
AAPL,2012-08-09,22.169
AAPL,2012-08-10,22.204
AAPL,2012-08-13,22.5
AAPL,2012-08-14,22.56
AAPL,2012-08-15,22.53
AAPL,2012-08-16,22.726
AAPL,2012-08-17,23.147
AAPL,2012-08-20,23.755
AAPL,2012-08-21,23.431
AAPL,2012-08-22,23.888
AAPL,2012-08-23,23.665
AAPL,2012-08-24,23.687
AAPL,2012-08-27,24.131
AAPL,2012-08-28,24.1
AAPL,2012-08-29,24.052
AAPL,2012-08-30,23.71
AAPL,2012-08-31,23.759
AAPL,2012-09-04,24.106
AAPL,2012-09-05,23.937
AAPL,2012-09-06,24.153
AAPL,2012-09-07,24.301
AAPL,2012-09-10,23.669
AAPL,2012-09-11,23.593
AAPL,2012-09-12,23.921
AAPL,2012-09-13,24.392
AAPL,2012-09-14,24.689
AAPL,2012-09-17,24.992
AAPL,2012-09-18,25.068
AAPL,2012-09-19,25.075
AAPL,2012-09-20,24.954
AAPL,2012-09-21,25.003
AAPL,2012-09-24,24.671
AAPL,2012-09-25,24.055
AAPL,2012-09-26,23.756
AAPL,2012-09-27,24.333
AAPL,2012-09-28,23.825
AAPL,2012-10-01,23.55
AAPL,2012-10-02,23.618
AAPL,2012-10-03,23.98
AAPL,2012-10-04,23.814
AAPL,2012-10-05,23.307
AAPL,2012-10-08,22.792
AAPL,2012-10-09,22.709
AAPL,2012-10-10,22.89
AAPL,2012-10-11,22.432
AAPL,2012-10-12,22.49
AAPL,2012-10-15,22.67
AAPL,2012-10-16,23.207
AAPL,2012-10-17,23.022
AAPL,2012-10-18,22.594
AAPL,2012-10-19,21.78
AAPL,2012-10-22,22.644
AAPL,2012-10-23,21.906
AAPL,2012-10-24,22.03
AAPL,2012-10-25,21.769
AAPL,2012-10-26,21.571
AAPL,2012-10-31,21.261
AAPL,2012-11-01,21.305
AAPL,2012-11-02,20.6
AAPL,2012-11-05,20.879
AAPL,2012-11-06,20.816
AAPL,2012-11-07,19.929
AAPL,2012-11-08,19.205
AAPL,2012-11-09,19.538
AAPL,2012-11-12,19.387
AAPL,2012-11-13,19.389
AAPL,2012-11-14,19.174
AAPL,2012-11-15,18.772
AAPL,2012-11-16,18.846
AAPL,2012-11-19,20.205
AAPL,2012-11-20,20.033
AAPL,2012-11-21,20.061
AAPL,2012-11-23,20.411
AAPL,2012-11-26,21.055
AAPL,2012-11-27,20.885
AAPL,2012-11-28,20.819
AAPL,2012-11-29,21.049
AAPL,2012-11-30,20.903
AAPL,2012-12-03,20.935
AAPL,2012-12-04,20.566
AAPL,2012-12-05,19.243
AAPL,2012-12-06,19.544
AAPL,2012-12-07,19.045
AAPL,2012-12-10,18.922
AAPL,2012-12-11,19.335
AAPL,2012-12-12,19.25
AAPL,2012-12-13,18.918
AAPL,2012-12-14,18.207
AAPL,2012-12-17,18.53
AAPL,2012-12-18,19.068
AAPL,2012-12-19,18.797
AAPL,2012-12-20,18.633
AAPL,2012-12-21,18.548
AAPL,2012-12-24,18.577
AAPL,2012-12-26,18.321
AAPL,2012-12-27,18.395
AAPL,2012-12-28,18.2
AAPL,2012-12-31,19.006
AAPL,2013-01-02,19.608
AAPL,2013-01-03,19.361
AAPL,2013-01-04,18.821
AAPL,2013-01-07,18.711
AAPL,2013-01-08,18.761
AAPL,2013-01-09,18.468
AAPL,2013-01-10,18.697
AAPL,2013-01-11,18.582
AAPL,2013-01-14,17.92
AAPL,2013-01-15,17.354
AAPL,2013-01-16,18.075
AAPL,2013-01-17,17.953
AAPL,2013-01-18,17.857
AAPL,2013-01-22,18.028
AAPL,2013-01-23,18.357
AAPL,2013-01-24,16.089
AAPL,2013-01-25,15.71
AAPL,2013-01-28,16.065
AAPL,2013-01-29,16.367
AAPL,2013-01-30,16.315
AAPL,2013-01-31,16.268
AAPL,2013-02-01,16.201
AAPL,2013-02-04,15.797
AAPL,2013-02-05,16.352
AAPL,2013-02-06,16.334
AAPL,2013-02-07,16.722
AAPL,2013-02-08,16.964
AAPL,2013-02-11,17.14
AAPL,2013-02-12,16.711
AAPL,2013-02-13,16.679
AAPL,2013-02-14,16.664
AAPL,2013-02-15,16.434
AAPL,2013-02-19,16.428
AAPL,2013-02-20,16.03
AAPL,2013-02-21,15.931
AAPL,2013-02-22,16.1
AAPL,2013-02-25,15.814
AAPL,2013-02-26,16.035
AAPL,2013-02-27,15.878
AAPL,2013-02-28,15.764
AAPL,2013-03-01,15.374
AAPL,2013-03-04,15.002
AAPL,2013-03-05,15.398
AAPL,2013-03-06,15.202
AAPL,2013-03-07,15.378
AAPL,2013-03-08,15.419
AAPL,2013-03-11,15.638
AAPL,2013-03-12,15.301
AAPL,2013-03-13,15.298
AAPL,2013-03-14,15.446
AAPL,2013-03-15,15.845
AAPL,2013-03-18,16.276
AAPL,2013-03-19,16.232
AAPL,2013-03-20,16.146
AAPL,2013-03-21,16.169
AAPL,2013-03-22,16.497
AAPL,2013-03-25,16.556
AAPL,2013-03-26,16.469
AAPL,2013-03-27,16.146
AAPL,2013-03-28,15.809
AAPL,2013-04-01,15.318
AAPL,2013-04-02,15.35
AAPL,2013-04-03,15.428
AAPL,2013-04-04,15.276
AAPL,2013-04-05,15.114
AAPL,2013-04-08,15.222
AAPL,2013-04-09,15.249
AAPL,2013-04-10,15.56
AAPL,2013-04-11,15.512
AAPL,2013-04-12,15.35
AAPL,2013-04-15,14.995
AAPL,2013-04-16,15.223
AAPL,2013-04-17,14.386
AAPL,2013-04-18,14.002
AAPL,2013-04-19,13.948
AAPL,2013-04-22,14.238
AAPL,2013-04-23,14.505
AAPL,2013-04-24,14.481
AAPL,2013-04-25,14.585
AAPL,2013-04-26,14.9
AAPL,2013-04-29,15.361
AAPL,2013-04-30,15.814
AAPL,2013-05-01,15.689
AAPL,2013-05-02,15.911
AAPL,2013-05-03,16.071
AAPL,2013-05-06,16.454
AAPL,2013-05-07,16.381
AAPL,2013-05-08,16.566
AAPL,2013-05-09,16.313
AAPL,2013-05-10,16.178
AAPL,2013-05-13,16.241
AAPL,2013-05-14,15.852
AAPL,2013-05-15,15.316
AAPL,2013-05-16,15.521
AAPL,2013-05-17,15.474
AAPL,2013-05-20,15.819
AAPL,2013-05-21,15.702
AAPL,2013-05-22,15.763
AAPL,2013-05-23,15.791
AAPL,2013-05-24,15.898
AAPL,2013-05-28,15.766
AAPL,2013-05-29,15.891
AAPL,2013-05-30,16.128
AAPL,2013-05-31,16.062
AAPL,2013-06-03,16.097
AAPL,2013-06-04,16.047
AAPL,2013-06-05,15.897
AAPL,2013-06-06,15.659
AAPL,2013-06-07,15.779
AAPL,2013-06-10,15.675
AAPL,2013-06-11,15.629
AAPL,2013-06-12,15.435
AAPL,2013-06-13,15.57
AAPL,2013-06-14,15.359
AAPL,2013-06-17,15.429
AAPL,2013-06-18,15.42
AAPL,2013-06-19,15.107
AAPL,2013-06-20,14.887
AAPL,2013-06-21,14.768
AAPL,2013-06-24,14.376
AAPL,2013-06-25,14.38
AAPL,2013-06-26,14.217
AAPL,2013-06-27,14.064
AAPL,2013-06-28,14.162
AAPL,2013-07-01,14.615
AAPL,2013-07-02,14.946
AAPL,2013-07-03,15.029
AAPL,2013-07-05,14.908
AAPL,2013-07-08,14.823
AAPL,2013-07-09,15.084
AAPL,2013-07-10,15.026
AAPL,2013-07-11,15.26
AAPL,2013-07-12,15.233
AAPL,2013-07-15,15.266
AAPL,2013-07-16,15.364
AAPL,2013-07-17,15.368
AAPL,2013-07-18,15.42
AAPL,2013-07-19,15.177
AAPL,2013-07-22,15.225
AAPL,2013-07-23,14.964
AAPL,2013-07-24,15.733
AAPL,2013-07-25,15.661
AAPL,2013-07-26,15.75
AAPL,2013-07-29,15.993
AAPL,2013-07-30,16.19
AAPL,2013-07-31,16.162
AAPL,2013-08-01,16.31
AAPL,2013-08-02,16.519
AAPL,2013-08-05,16.766
AAPL,2013-08-06,16.616
AAPL,2013-08-07,16.606
AAPL,2013-08-08,16.465
AAPL,2013-08-09,16.23
AAPL,2013-08-12,16.691
AAPL,2013-08-13,17.485
AAPL,2013-08-14,17.804
AAPL,2013-08-15,17.783
AAPL,2013-08-16,17.94
AAPL,2013-08-19,18.134
AAPL,2013-08-20,17.895
AAPL,2013-08-21,17.941
AAPL,2013-08-22,17.963
AAPL,2013-08-23,17.894
AAPL,2013-08-26,17.963
AAPL,2013-08-27,17.45
AAPL,2013-08-28,17.532
AAPL,2013-08-29,17.561
AAPL,2013-08-30,17.401
AAPL,2013-09-03,17.449
AAPL,2013-09-04,17.81
AAPL,2013-09-05,17.688
AAPL,2013-09-06,17.794
AAPL,2013-09-09,18.078
AAPL,2013-09-10,17.666
AAPL,2013-09-11,16.704
AAPL,2013-09-12,16.882
AAPL,2013-09-13,16.604
AAPL,2013-09-16,16.076
AAPL,2013-09-17,16.261
AAPL,2013-09-18,16.596
AAPL,2013-09-19,16.868
AAPL,2013-09-20,16.693
AAPL,2013-09-23,17.523
AAPL,2013-09-24,17.468
AAPL,2013-09-25,17.197
AAPL,2013-09-26,17.365
AAPL,2013-09-27,17.241
AAPL,2013-09-30,17.027
AAPL,2013-10-01,17.427
AAPL,2013-10-02,17.484
AAPL,2013-10-03,17.265
AAPL,2013-10-04,17.251
AAPL,2013-10-07,17.42
AAPL,2013-10-08,17.176
AAPL,2013-10-09,17.378
AAPL,2013-10-10,17.487
AAPL,2013-10-11,17.6
AAPL,2013-10-14,17.716
AAPL,2013-10-15,17.81
AAPL,2013-10-16,17.897
AAPL,2013-10-17,18.018
AAPL,2013-10-18,18.175
AAPL,2013-10-21,18.62
AAPL,2013-10-22,18.567
AAPL,2013-10-23,18.749
AAPL,2013-10-24,18.997
AAPL,2013-10-25,18.784
AAPL,2013-10-28,18.924
AAPL,2013-10-29,18.453
AAPL,2013-10-30,18.746
AAPL,2013-10-31,18.668
AAPL,2013-11-01,18.572
AAPL,2013-11-04,18.813
AAPL,2013-11-05,18.766
AAPL,2013-11-06,18.604
AAPL,2013-11-07,18.303
AAPL,2013-11-08,18.591
AAPL,2013-11-11,18.537
AAPL,2013-11-12,18.572
AAPL,2013-11-13,18.594
AAPL,2013-11-14,18.863
AAPL,2013-11-15,18.75
AAPL,2013-11-18,18.522
AAPL,2013-11-19,18.555
AAPL,2013-11-20,18.393
AAPL,2013-11-21,18.612
AAPL,2013-11-22,18.564
AAPL,2013-11-25,18.705
AAPL,2013-11-26,19.05
AAPL,2013-11-27,19.499
AAPL,2013-11-29,19.86
AAPL,2013-12-02,19.687
AAPL,2013-12-03,20.226
AAPL,2013-12-04,20.179
AAPL,2013-12-05,20.282
AAPL,2013-12-06,20.001
AAPL,2013-12-09,20.23
AAPL,2013-12-10,20.198
AAPL,2013-12-11,20.049
AAPL,2013-12-12,20.019
AAPL,2013-12-13,19.801
AAPL,2013-12-16,19.911
AAPL,2013-12-17,19.821
AAPL,2013-12-18,19.67
AAPL,2013-12-19,19.445
AAPL,2013-12-20,19.608
AAPL,2013-12-23,20.36
AAPL,2013-12-24,20.274
AAPL,2013-12-26,20.139
AAPL,2013-12-27,20.003
AAPL,2013-12-30,19.804
AAPL,2013-12-31,20.036
AAPL,2014-01-02,19.755
AAPL,2014-01-03,19.321
AAPL,2014-01-06,19.426
AAPL,2014-01-07,19.287
AAPL,2014-01-08,19.409
AAPL,2014-01-09,19.161
AAPL,2014-01-10,19.034
AAPL,2014-01-13,19.133
AAPL,2014-01-14,19.514
AAPL,2014-01-15,19.906
AAPL,2014-01-16,19.795
AAPL,2014-01-17,19.31
AAPL,2014-01-21,19.61
AAPL,2014-01-22,19.697
AAPL,2014-01-23,19.864
AAPL,2014-01-24,19.503
AAPL,2014-01-27,19.661
AAPL,2014-01-28,18.089
AAPL,2014-01-29,17.884
AAPL,2014-01-30,17.849
AAPL,2014-01-31,17.879
AAPL,2014-02-03,17.912
AAPL,2014-02-04,18.171
AAPL,2014-02-05,18.307
AAPL,2014-02-06,18.304
AAPL,2014-02-07,18.56
AAPL,2014-02-10,18.893
AAPL,2014-02-11,19.141
AAPL,2014-02-12,19.14
AAPL,2014-02-13,19.444
AAPL,2014-02-14,19.428
AAPL,2014-02-18,19.5
AAPL,2014-02-19,19.192
AAPL,2014-02-20,18.97
AAPL,2014-02-21,18.759
AAPL,2014-02-24,18.841
AAPL,2014-02-25,18.645
AAPL,2014-02-26,18.477
AAPL,2014-02-27,18.845
AAPL,2014-02-28,18.794
AAPL,2014-03-03,18.849
AAPL,2014-03-04,18.973
AAPL,2014-03-05,19.013
AAPL,2014-03-06,18.955
AAPL,2014-03-07,18.944
AAPL,2014-03-10,18.961
AAPL,2014-03-11,19.146
AAPL,2014-03-12,19.165
AAPL,2014-03-13,18.952
AAPL,2014-03-14,18.739
AAPL,2014-03-17,18.812
AAPL,2014-03-18,18.979
AAPL,2014-03-19,18.974
AAPL,2014-03-20,18.882
AAPL,2014-03-21,19.031
AAPL,2014-03-24,19.257
AAPL,2014-03-25,19.464
AAPL,2014-03-26,19.278
AAPL,2014-03-27,19.195
AAPL,2014-03-28,19.174
AAPL,2014-03-31,19.169
AAPL,2014-04-01,19.345
AAPL,2014-04-02,19.377
AAPL,2014-04-03,19.243
AAPL,2014-04-04,18.994
AAPL,2014-04-07,18.695
AAPL,2014-04-08,18.694
AAPL,2014-04-09,18.94
AAPL,2014-04-10,18.696
AAPL,2014-04-11,18.558
AAPL,2014-04-14,18.631
AAPL,2014-04-15,18.499
AAPL,2014-04-16,18.536
AAPL,2014-04-17,18.748
AAPL,2014-04-21,18.97
AAPL,2014-04-22,18.989
AAPL,2014-04-23,18.741
AAPL,2014-04-24,20.278
AAPL,2014-04-25,20.426
AAPL,2014-04-28,21.218
AAPL,2014-04-29,21.155
AAPL,2014-04-30,21.075
AAPL,2014-05-01,21.124
AAPL,2014-05-02,21.164
AAPL,2014-05-05,21.463
AAPL,2014-05-06,21.229
AAPL,2014-05-07,21.155
AAPL,2014-05-08,21
AAPL,2014-05-09,20.912
AAPL,2014-05-12,21.173
AAPL,2014-05-13,21.206
AAPL,2014-05-14,21.21
AAPL,2014-05-15,21.029
AAPL,2014-05-16,21.34
AAPL,2014-05-19,21.593
AAPL,2014-05-20,21.597
AAPL,2014-05-21,21.654
AAPL,2014-05-22,21.688
AAPL,2014-05-23,21.933
AAPL,2014-05-27,22.344
AAPL,2014-05-28,22.286
AAPL,2014-05-29,22.692
AAPL,2014-05-30,22.607
AAPL,2014-06-02,22.452
AAPL,2014-06-03,22.769
AAPL,2014-06-04,23.029
AAPL,2014-06-05,23.12
AAPL,2014-06-06,23.056
AAPL,2014-06-09,23.425
AAPL,2014-06-10,23.563
AAPL,2014-06-11,23.465
AAPL,2014-06-12,23.073
AAPL,2014-06-13,22.82
AAPL,2014-06-16,23.05
AAPL,2014-06-17,23.02
AAPL,2014-06-18,23.045
AAPL,2014-06-19,22.965
AAPL,2014-06-20,22.728
AAPL,2014-06-23,22.708
AAPL,2014-06-24,22.57
AAPL,2014-06-25,22.59
AAPL,2014-06-26,22.725
AAPL,2014-06-27,22.995
AAPL,2014-06-30,23.233
AAPL,2014-07-01,23.38
AAPL,2014-07-02,23.37
AAPL,2014-07-03,23.508
AAPL,2014-07-07,23.992
AAPL,2014-07-08,23.838
AAPL,2014-07-09,23.848
AAPL,2014-07-10,23.759
AAPL,2014-07-11,23.805
AAPL,2014-07-14,24.113
AAPL,2014-07-15,23.83
AAPL,2014-07-16,23.695
AAPL,2014-07-17,23.272
AAPL,2014-07-18,23.608
AAPL,2014-07-21,23.485
AAPL,2014-07-22,23.68
AAPL,2014-07-23,24.298
AAPL,2014-07-24,24.258
AAPL,2014-07-25,24.418
AAPL,2014-07-28,24.755
AAPL,2014-07-29,24.595
AAPL,2014-07-30,24.538
AAPL,2014-07-31,23.9
AAPL,2014-08-01,24.033
AAPL,2014-08-04,23.898
AAPL,2014-08-05,23.78
AAPL,2014-08-06,23.74
AAPL,2014-08-07,23.62
AAPL,2014-08-08,23.685
AAPL,2014-08-11,23.998
AAPL,2014-08-12,23.993
AAPL,2014-08-13,24.31
AAPL,2014-08-14,24.375
AAPL,2014-08-15,24.495
AAPL,2014-08-18,24.79
AAPL,2014-08-19,25.133
AAPL,2014-08-20,25.143
AAPL,2014-08-21,25.145
AAPL,2014-08-22,25.33
AAPL,2014-08-25,25.385
AAPL,2014-08-26,25.222
AAPL,2014-08-27,25.533
AAPL,2014-08-28,25.563
AAPL,2014-08-29,25.625
AAPL,2014-09-02,25.825
AAPL,2014-09-03,24.735
AAPL,2014-09-04,24.53
AAPL,2014-09-05,24.743
AAPL,2014-09-08,24.59
AAPL,2014-09-09,24.498
AAPL,2014-09-10,25.25
AAPL,2014-09-11,25.358
AAPL,2014-09-12,25.415
AAPL,2014-09-15,25.408
AAPL,2014-09-16,25.215
AAPL,2014-09-17,25.395
AAPL,2014-09-18,25.448
AAPL,2014-09-19,25.24
AAPL,2014-09-22,25.265
AAPL,2014-09-23,25.66
AAPL,2014-09-24,25.438
AAPL,2014-09-25,24.468
AAPL,2014-09-26,25.188
AAPL,2014-09-29,25.028
AAPL,2014-09-30,25.188
AAPL,2014-10-01,24.795
AAPL,2014-10-02,24.975
AAPL,2014-10-03,24.905
AAPL,2014-10-06,24.905
AAPL,2014-10-07,24.688
AAPL,2014-10-08,25.2
AAPL,2014-10-09,25.255
AAPL,2014-10-10,25.183
AAPL,2014-10-13,24.953
AAPL,2014-10-14,24.688
AAPL,2014-10-15,24.385
AAPL,2014-10-16,24.065
AAPL,2014-10-17,24.418
AAPL,2014-10-20,24.94
AAPL,2014-10-21,25.618
AAPL,2014-10-22,25.748
AAPL,2014-10-23,26.208
AAPL,2014-10-24,26.305
AAPL,2014-10-27,26.278
AAPL,2014-10-28,26.685
AAPL,2014-10-29,26.835
AAPL,2014-10-30,26.745
AAPL,2014-10-31,27
AAPL,2014-11-03,27.35
AAPL,2014-11-04,27.15
AAPL,2014-11-05,27.215
AAPL,2014-11-06,27.175
AAPL,2014-11-07,27.253
AAPL,2014-11-10,27.208
AAPL,2014-11-11,27.425
AAPL,2014-11-12,27.813
AAPL,2014-11-13,28.205
AAPL,2014-11-14,28.545
AAPL,2014-11-17,28.498
AAPL,2014-11-18,28.868
